CustomerID,MonetaryAvg,MonetaryStd,MonetaryMin,MonetaryMax,TotalQuantity,AvgQuantityPerTransaction,MinQuantity,MaxQuantity,FirstPurchaseDaysAgo,PreferredDayOfWeek,PreferredHour,PreferredMonth,WeekendPurchaseRatio,AvgProductsPerTransaction,UniqueCountries,NegativeQuantityCount,ZeroPriceCount,CancelledTransactions,TotalTransactions,Age,LastLoginIP,SupportTicketsCount,SatisfactionScore,RFMSegment,AgeCategory,SpendingCategory,LoyaltyLevel,ChurnRiskCategory,BasketSizeCategory,ProductDiversity,AccountStatus,Country,Churn,RegistrationDate_day,RegistrationDate_month,RegistrationDate_year,Gender_encoded,Region_encoded,FavoriteSeason_encoded,PreferredTimeOfDay_encoded,WeekendPreference_encoded,CustomerType_encoded,MonetaryPerDay,AvgBasketValue,TenureRatio,ProductDiversityPerTrans,ReturnIntensity
16341,23.325952380952383,22.828579325525304,-3.3,104.0,1388,16.523809523809526,-2,50,201,3,12,9,0.3452380952380952,10.0,1,7,0,7,84,55.0,194.121.191.135,1.0,5.0,3,5,2,1,0,2,2,Active,United Kingdom,0,29,1,2011,0,0,0,1,1,3,75.36076923076924,326.56333333333333,0.14124293785310735,10.0,0.4999999999999998
14647,8.107333333333333,17.3908826555822,1.49,99.0,95,3.1666666666666665,1,20,201,6,13,5,1.0,24.0,1,0,0,0,30,62.0,225.53.114.234,1.0,5.0,0,5,1,0,3,0,2,Active,United Kingdom,1,25,11,2010,-1,0,2,1,2,2,1.204059405940594,243.22,201.0,24.0,0.0
12710,14.31101265822785,9.466958815680274,-9.95,72.0,849,10.746835443037977,-1,36,201,6,14,5,0.9240506329113924,18.75,1,2,0,2,79,49.1499509964064,6.135.172.18,1.0,4.0,2,0,2,1,3,1,2,Active,Germany,1,27,3,2011,1,1,2,2,2,1,11.536428571428573,282.64250000000004,0.9238095238095239,18.75,0.10126582278481
15292,7.2376,4.803185817767203,0.84,15.95,56,2.24,1,16,201,6,15,5,1.0,24.0,1,0,0,0,25,49.1499509964064,235.54.127.157,2.0,2.0,0,0,1,0,3,0,2,Active,United Kingdom,1,19,6,2010,0,0,2,2,2,2,0.8957425742574258,180.94,201.0,24.0,0.0
15705,23.850000000000005,17.768258215143092,15.9,60.0,62,10.333333333333334,2,48,201,6,15,5,1.0,6.0,1,0,0,0,6,71.0,211.25.63.196,2.0,5.0,0,6,1,0,3,1,1,Active,United Kingdom,1,4,9,2011,-1,0,2,2,2,2,0.7084158415841585,143.10000000000002,201.0,6.0,0.0
13339,15.928148148148148,4.716429363395807,6.959999999999999,34.0,326,6.037037037037037,1,24,201,0,8,5,0.0,54.0,1,0,0,0,54,77.0,115.141.160.155,1.0,0.0,1,6,2,0,3,1,2,Active,United Kingdom,1,20,5,2011,0,0,2,0,0,2,4.258019801980198,860.12,201.0,54.0,0.0
13885,18.1,8.591845832812343,6.6000000000000005,51.0,182,6.5,2,24,201,0,8,5,0.0,14.0,1,0,0,0,28,78.0,51.162.28.73,0.0,3.0,1,6,2,0,3,1,2,Active,United Kingdom,1,28,4,2011,-1,0,2,0,0,2,2.6673684210526316,253.4,15.75,14.0,0.0
12360,20.63612403100775,21.394617726708653,5.04,160.0,1165,9.031007751937985,2,36,201,1,15,10,0.0,35.0,1,0,0,0,129,49.1499509964064,72.85.110.30,2.0,3.0,2,0,3,1,1,1,2,Active,Austria,0,28,3,2011,0,5,0,2,0,0,50.22754716981132,887.3533333333334,0.348993288590604,35.0,0.0
13546,6.397857142857143,5.483524761905702,0.29,38.25,359,3.663265306122449,1,24,201,0,14,11,0.3877551020408163,24.0,1,0,0,0,98,31.0,221.9.141.82,2.0,2.0,2,2,2,2,0,0,2,Pending,United Kingdom,0,29,3,2011,0,0,0,2,1,0,48.230000000000004,208.99666666666667,0.06349206349206349,24.0,0.0
17715,326.4,0.0,326.4,326.4,384,384.0,384,384,201,0,12,5,0.0,1.0,1,0,0,0,1,49.1499509964064,64.38.119.22,2.0,2.0,1,0,1,0,3,2,0,Active,United Kingdom,1,19,6,2011,0,0,2,1,0,2,1.6158415841584157,326.4,201.0,1.0,0.0
18160,16.360512820512824,3.5687893780428275,9.96,25.200000000000003,294,7.538461538461538,2,32,200,3,15,10,0.0,18.5,1,0,0,0,39,56.0,159.99.170.190,2.0,1.0,1,5,2,1,1,1,2,Active,United Kingdom,0,3,2,2011,-1,0,0,2,0,0,11.001034482758623,319.0300000000001,0.3958333333333333,18.5,0.0
15434,16.9064406779661,13.009691051317498,-15.0,60.0,638,10.813559322033898,-4,48,200,2,16,8,0.0,6.666666666666667,1,4,0,4,59,42.0,106.64.202.9,2.0,2.0,2,3,2,2,0,1,2,Active,United Kingdom,0,19,6,2011,-1,0,3,2,0,3,110.83111111111111,166.24666666666667,0.041666666666666664,6.666666666666667,0.40677966101694896
15734,51.517307692307696,61.25544609633938,9.96,207.50000000000003,346,13.307692307692308,4,50,200,2,10,8,0.0,12.5,1,0,0,0,26,49.1499509964064,126.95.172.248,1.0,1.0,1,0,2,1,3,1,2,Active,United Kingdom,1,2,5,2011,-1,0,3,0,0,1,11.54698275862069,669.725,1.3372093023255813,12.5,0.0
13737,11.32,15.0186240703174,1.25,73.94999999999999,125,4.166666666666667,1,29,200,0,16,5,0.0,29.0,1,0,0,0,30,19.0,191.168.88.169,1.0,3.0,1,1,1,0,3,0,2,Active,United Kingdom,1,14,8,2010,1,0,2,2,0,2,1.6895522388059703,339.6,200.0,29.0,0.0
13213,16.50467391304348,9.908330433549889,-1.3,59.400000000000006,1357,14.75,-2,96,200,4,11,10,0.0,13.666666666666666,1,2,0,2,92,49.1499509964064,113.72.50.148,3.0,2.0,2,0,2,1,1,1,2,Active,United Kingdom,0,20,6,2011,1,0,0,0,0,3,26.179827586206898,253.0716666666667,0.3986013986013986,13.666666666666666,0.13043478260869562
18018,4.211724137931035,5.874686659708217,0.42,29.95,55,1.896551724137931,1,24,199,1,17,8,0.0,14.5,1,0,0,0,29,23.0,81.220.198.170,1.0,0.0,0,1,1,1,3,0,2,Active,United Kingdom,1,24,11,2010,0,0,3,2,0,1,1.1205504587155963,61.07,1.173913043478261,14.5,0.0
15314,13.665416666666664,5.152592407176485,2.28,25.200000000000003,313,13.041666666666666,2,48,199,1,14,5,0.0,24.0,1,0,0,0,24,34.0,33.220.245.63,2.0,4.0,1,2,1,0,3,1,2,Active,United Kingdom,1,3,3,2011,1,0,2,2,0,2,1.63985,327.97,199.0,24.0,0.0
17521,15.694782608695652,6.859137211415454,-1.25,39.6,518,11.26086956521739,-1,48,199,2,13,10,0.0,9.5,1,1,0,1,46,76.0,185.193.105.180,2.0,5.0,2,6,2,1,0,1,2,Active,United Kingdom,0,29,5,2011,1,0,0,1,0,0,28.878400000000003,180.49,0.13714285714285715,9.5,0.0869565217391304
15042,27.186,28.20412877576615,6.76,76.5,30,6.0,1,9,199,1,16,5,0.0,5.0,1,0,0,0,5,49.1499509964064,99.216.6.135,2.0,2.0,0,0,1,0,3,1,1,Active,United Kingdom,1,15,4,2011,-1,0,2,2,0,2,0.6796500000000001,135.93,199.0,5.0,0.0
12863,84.03333333333335,129.35825704865795,-17.0,340.0,186,31.0,-2,100,199,1,14,10,0.0,2.5,1,1,0,1,6,74.0,9.101.61.208,5.0,0.0,1,6,2,1,1,2,1,Active,United Kingdom,0,16,4,2011,0,0,0,2,0,0,9.513207547169813,252.10000000000005,0.35374149659863946,2.5,0.3333333333333332
16091,17.503333333333334,4.082721122573263,10.2,24.96,154,8.555555555555555,2,16,199,2,9,5,0.0,8.0,1,0,0,0,18,49.1499509964064,162.163.99.148,2.0,2.0,1,0,1,1,3,1,1,Active,United Kingdom,1,10,5,2011,-1,0,2,0,0,1,2.019615384615385,157.53,3.522727272727273,8.0,0.0
15804,14.04580291970803,22.723650253750822,-250.0,250.0,2515,9.17883211678832,-12,48,199,2,10,9,0.1131386861313868,8.947368421052632,1,11,1,11,274,19.0,58.215.60.234,2.0,4.0,3,1,3,2,0,1,2,Active,United Kingdom,0,19,5,2011,0,0,0,0,1,4,1924.275,202.55526315789476,0.005025125628140704,8.947368421052632,0.7627737226277361
14593,4.065723684210527,6.861037185505723,0.12,75.0,332,2.1842105263157894,1,12,199,4,12,11,0.0,42.333333333333336,1,0,0,0,152,49.1499509964064,182.35.47.46,4.0,3.0,2,0,2,1,0,0,2,Active,United Kingdom,0,11,6,2010,-1,0,0,1,0,0,26.86913043478261,205.99666666666667,0.12359550561797752,42.333333333333336,0.0
14287,13.748181818181818,14.789838956649811,-20.4,31.2,236,21.454545454545453,-24,144,199,3,11,12,0.0,2.5,1,2,0,2,11,54.0,87.4.10.107,1.0,5.0,2,4,1,2,0,2,1,Pending,United Kingdom,0,15,7,2010,0,0,1,0,0,0,16.80333333333333,37.8075,0.041884816753926704,2.5,0.7272727272727272
16763,24.7875,26.61708853676361,-16.95,89.69999999999999,318,13.25,-1,36,199,2,11,5,0.0,11.5,1,1,0,1,24,22.0,75.40.127.183,2.0,3.0,1,1,2,0,3,1,2,Active,United Kingdom,1,24,3,2011,1,0,2,0,0,2,3.1983870967741934,297.45,13.214285714285714,11.5,0.0833333333333332
14705,179.0,0.0,179.0,179.0,100,100.0,100,100,199,2,12,5,0.0,1.0,1,0,0,0,1,49.1499509964064,119.73.40.204,1.0,2.0,0,0,1,0,3,2,0,Active,United Kingdom,1,17,8,2010,1,0,2,1,0,2,0.895,179.0,199.0,1.0,0.0
12562,22.510357142857146,19.084931131101072,5.04,171.84,1779,10.589285714285714,1,96,199,3,8,8,0.0,14.142857142857142,1,0,0,0,168,49.1499509964064,209.96.23.143,1.0,5.0,3,0,3,2,0,1,2,Active,France,0,10,10,2010,1,1,3,0,0,3,420.1933333333333,540.2485714285714,0.041884816753926704,14.142857142857142,0.0
12815,22.6268085106383,18.546249955693373,8.4,120.0,379,8.063829787234043,2,30,198,2,13,5,0.0,19.0,1,0,0,0,47,49.1499509964064,115.220.116.230,1.0,5.0,1,0,2,1,3,1,2,Active,Poland,1,1,5,2011,1,5,2,1,0,1,7.137315436241611,531.73,2.9019607843137254,19.0,0.0
14522,57.32588235294117,41.82325580027569,1.25,143.04,525,30.88235294117647,1,96,198,3,15,9,0.0,3.75,1,0,0,0,17,29.0,133.168.146.245,0.0,3.0,2,2,2,1,0,2,1,Active,United Kingdom,0,6,7,2011,1,0,0,2,0,0,38.9816,243.635,0.13793103448275862,3.75,0.0
16448,9.4445,8.841455866660494,1.65,35.400000000000006,78,3.9,1,12,198,2,16,5,0.0,19.0,1,0,0,0,20,73.0,21.207.3.46,0.0,4.0,0,6,1,0,3,0,1,Active,United Kingdom,1,16,4,2011,1,0,2,2,0,2,0.9491959798994974,188.89,198.0,19.0,0.0
14584,10.190693069306931,8.065418681931613,-13.0,63.8,379,3.752475247524752,-4,12,198,3,20,5,0.0,13.6,1,1,0,1,101,49.1499509964064,90.79.127.237,2.0,1.0,2,0,2,0,3,0,2,Active,United Kingdom,1,4,7,2010,-1,0,2,3,0,1,6.0544705882352945,205.852,5.633333333333334,13.6,0.04950495049504949
12974,18.1,7.626504535406207,11.8,35.7,24,3.0,1,6,198,3,9,5,0.0,8.0,1,0,0,0,8,62.0,53.148.187.21,0.0,4.0,0,5,1,0,3,0,1,Active,United Kingdom,1,21,3,2011,-1,0,2,0,0,2,0.7276381909547739,144.8,198.0,8.0,0.0
12987,18.166666666666668,11.117967233370443,-7.95,49.95,217,7.233333333333333,-1,24,198,1,12,5,0.0,9.0,1,2,0,2,30,40.0,90.233.215.113,2.0,4.0,1,3,2,1,2,1,2,Active,United Kingdom,0,1,5,2011,-1,0,2,1,0,0,7.266666666666667,181.66666666666666,0.592,9.0,0.1999999999999998
14816,67.9625,65.8660430343284,9.95,125.0,5,1.25,1,2,197,3,13,5,0.0,4.0,1,0,0,0,4,64.0,51.153.68.116,1.0,5.0,0,5,1,0,3,0,0,Active,United Kingdom,1,18,6,2010,0,0,2,1,0,2,1.3729797979797982,271.85,197.0,4.0,0.0
15852,7.304999999999999,12.59480268848642,0.42,57.5,48,2.1818181818181817,1,10,197,3,13,5,0.0,11.0,1,0,0,0,22,48.0,138.214.195.83,0.0,2.0,0,4,1,0,3,0,2,Active,United Kingdom,1,21,4,2011,-1,0,2,1,0,2,0.8548404255319147,80.35499999999999,17.0,11.0,0.0
16624,16.886875,18.642391426844952,0.55,74.0,488,10.166666666666666,1,48,197,1,12,9,0.0,22.0,1,0,0,0,48,49.1499509964064,95.137.29.165,6.0,2.0,1,0,2,1,2,1,2,Active,United Kingdom,0,1,3,2011,1,0,0,1,0,0,9.885,405.28499999999997,0.6923076923076923,22.0,0.0
12493,18.121304347826086,9.502547650904337,-16.95,36.0,206,8.956521739130435,-1,36,197,3,14,5,0.0,6.666666666666667,1,1,0,1,23,27.0,110.71.245.38,0.0,5.0,1,2,1,1,3,1,2,Active,France,1,20,5,2011,1,1,2,2,0,1,2.495748502994012,138.93,5.1875,6.666666666666667,0.13043478260869562
18232,14.56175,7.671803146955808,-6.75,35.400000000000006,299,7.475,-1,25,197,1,8,5,0.0,6.2,1,3,0,3,40,49.1499509964064,216.127.72.226,2.0,4.0,2,0,2,1,2,1,2,Active,United Kingdom,0,29,11,2010,1,0,2,0,0,0,7.017710843373495,116.494,0.7068965517241379,6.2,0.375
18073,50.8478947368421,70.21139533942316,-8.48,305.28000000000003,3098,40.76315789473684,-8,288,197,2,14,6,0.0,1.7692307692307692,1,3,0,3,76,49.1499509964064,59.185.218.188,2.0,3.0,2,0,3,1,3,2,2,Active,United Kingdom,1,24,12,2010,1,0,3,2,0,1,33.60382608695652,297.2646153846154,1.3734939759036144,1.7692307692307692,0.5131578947368419
16369,13.166610169491529,11.156780792038765,0.38,52.2,1035,8.771186440677965,1,48,197,0,16,11,0.0,30.33333333333333,1,0,0,0,118,31.0,28.156.46.246,2.0,1.0,2,2,2,1,0,1,2,Active,United Kingdom,0,18,6,2011,0,0,0,2,0,0,81.77157894736843,517.8866666666667,0.1005586592178771,30.333333333333332,0.0
14280,16.755,5.854624545726956,5.04,25.5,52,6.5,2,12,197,4,10,5,0.0,8.0,1,0,0,0,8,33.0,71.195.244.214,1.0,4.0,0,2,1,0,3,1,1,Active,United Kingdom,1,15,5,2011,0,0,2,0,0,2,0.6769696969696969,134.04,197.0,8.0,0.0
13135,3096.0,0.0,3096.0,3096.0,4300,4300.0,4300,4300,197,4,10,5,0.0,1.0,1,0,0,0,1,27.0,183.38.117.238,2.0,4.0,1,2,3,0,3,2,0,Active,United Kingdom,1,17,12,2010,0,0,2,0,0,2,15.636363636363637,3096.0,197.0,1.0,0.0
17345,6.180919540229887,6.9244456804731325,0.42,40.8,346,3.977011494252874,1,48,197,3,15,11,0.0,17.5,1,0,0,0,87,46.0,108.146.204.95,1.0,1.0,2,4,2,2,0,0,2,Active,United Kingdom,0,13,5,2011,-1,0,0,2,0,0,33.60875000000001,134.43500000000003,0.08241758241758242,17.5,0.0
16275,16.965757575757575,8.725363541961672,5.04,40.8,336,10.181818181818182,1,48,197,4,12,5,0.0,33.0,1,0,0,0,33,49.1499509964064,63.103.5.172,2.0,3.0,1,0,2,0,3,1,2,Active,United Kingdom,1,24,3,2011,-1,0,2,1,0,2,2.8276262626262625,559.87,197.0,33.0,0.0
14338,16.300588235294114,11.9862919029568,-24.75,51.0,329,9.676470588235292,-3,48,196,4,13,5,0.0,7.5,1,3,0,3,34,29.0,233.157.107.228,2.0,1.0,1,2,2,1,3,1,2,Active,United Kingdom,1,31,3,2011,-1,0,2,1,0,1,3.48566037735849,138.55499999999998,4.051282051282051,7.5,0.352941176470588
15402,14.923095238095238,12.210425471122226,0.42,45.36,694,16.523809523809526,1,216,196,4,13,5,0.0,17.5,1,0,0,0,42,47.0,142.58.172.146,3.0,5.0,1,4,2,1,3,2,2,Active,United Kingdom,1,1,6,2011,-1,0,2,1,0,1,4.178466666666666,313.385,3.1041666666666665,17.5,0.0
12876,26.09435294117648,20.99206003225408,5.04,122.4,1941,22.83529411764706,2,72,196,3,12,10,0.0,33.5,1,0,0,0,85,58.0,7.87.97.251,1.0,1.0,2,5,3,1,1,2,2,Active,Belgium,0,19,4,2011,0,1,0,1,0,0,37.59355932203391,1109.0100000000004,0.4172661870503597,33.5,0.0
16323,207.50000000000003,0.0,207.50000000000003,207.50000000000003,50,50.0,50,50,196,4,14,5,0.0,1.0,1,0,0,0,1,18.0,190.45.16.64,2.0,1.0,0,1,1,0,3,2,0,Active,United Kingdom,1,13,4,2011,-1,0,2,2,0,2,1.053299492385787,207.50000000000003,196.0,1.0,0.0
12426,19.424333333333333,11.490219434096034,2.5,72.0,258,8.6,1,25,195,6,12,5,1.0,30.0,1,0,0,0,30,22.0,37.243.153.9,1.0,4.0,1,1,2,0,3,1,2,Active,Germany,1,31,5,2011,-1,1,2,1,2,2,2.9731122448979592,582.73,195.0,30.0,0.0
14451,6.078807339449542,4.021500716005721,0.29,19.8,389,3.568807339449541,1,24,195,0,13,10,0.4770642201834862,43.0,1,0,0,0,109,37.0,183.156.137.140,2.0,4.0,1,3,2,1,1,0,2,Active,United Kingdom,0,3,11,2011,1,0,0,1,1,0,10.862131147540984,331.295,0.4444444444444444,43.0,0.0
14823,4.591857142857142,2.9533161380353654,0.55,12.75,88,1.2571428571428571,1,8,195,6,14,5,1.0,18.666666666666668,1,0,0,0,70,25.0,146.219.90.184,3.0,2.0,1,2,1,0,3,0,2,Active,United Kingdom,1,19,3,2011,1,0,2,2,2,1,1.77585635359116,107.14333333333332,12.0,18.666666666666668,0.0
15897,9.252083333333331,21.91367509890981,0.85,110.5,261,10.875,1,130,194,6,13,5,1.0,8.5,1,0,0,0,24,60.0,218.74.186.125,3.0,1.0,0,5,1,0,3,1,1,Active,United Kingdom,1,28,3,2011,-1,0,2,1,2,2,1.1387179487179488,111.025,194.0,8.5,0.0
17051,5.747441860465116,4.340482797933699,0.76,29.25,184,4.27906976744186,1,15,194,6,14,5,1.0,40.0,1,0,0,0,43,29.0,209.51.32.88,2.0,5.0,0,2,1,0,3,0,2,Active,United Kingdom,1,4,6,2011,1,0,2,2,2,2,1.2673846153846153,247.14,194.0,40.0,0.0
15925,17.2625,10.558002673543204,5.8,38.25,93,7.75,3,12,194,6,15,5,1.0,12.0,1,0,0,0,12,49.1499509964064,235.176.136.158,5.0,2.0,0,0,1,0,3,1,1,Active,United Kingdom,1,21,6,2010,-1,0,2,2,2,2,1.0623076923076924,207.15,194.0,12.0,0.0
12787,23.183,13.110849304056703,10.08,62.400000000000006,261,13.05,1,30,193,1,9,5,0.0,5.666666666666667,1,0,0,0,20,74.0,26.152.155.207,4.0,1.0,2,6,1,2,0,1,1,Active,Netherlands,0,19,10,2010,0,1,2,0,0,0,42.150909090909096,154.55333333333334,0.0546448087431694,5.666666666666667,0.0
15863,3.824444444444445,2.961492513665488,0.39,9.95,19,1.0555555555555556,1,2,193,0,12,11,0.0,9.0,1,0,0,0,18,71.0,220.203.167.66,2.0,4.0,1,6,0,1,0,0,1,Active,United Kingdom,0,18,3,2011,0,0,0,1,0,0,2.5496296296296297,34.42,0.15476190476190477,9.0,0.0
16483,7.334210526315789,4.10213537317859,1.65,15.95,44,2.3157894736842106,1,3,192,1,13,5,0.0,19.0,1,0,0,0,19,37.0,179.73.50.45,2.0,5.0,0,3,1,0,3,0,1,Suspended,United Kingdom,1,4,6,2011,1,0,2,1,0,2,0.722020725388601,139.35,192.0,19.0,0.0
13398,17.59,7.074953003377479,9.95,35.7,281,10.807692307692308,1,48,192,1,13,5,0.0,26.0,1,0,0,0,26,45.0,87.33.19.141,3.0,3.0,1,4,1,0,3,1,2,Active,United Kingdom,1,27,6,2011,1,0,2,1,0,2,2.3696373056994817,457.34,192.0,26.0,0.0
13070,25.422222222222224,9.171937878357248,20.8,41.6,110,12.22222222222222,10,20,192,1,13,5,0.0,9.0,1,0,0,0,9,49.1499509964064,206.224.113.22,1.0,2.0,0,0,1,0,3,1,1,Active,United Kingdom,1,2,6,2011,-1,0,2,1,0,2,1.1854922279792746,228.8,192.0,9.0,0.0
14819,20.928461538461537,12.458422081838084,10.2,51.0,109,8.384615384615385,3,36,192,3,13,10,0.0,6.5,1,0,0,0,13,60.0,148.97.5.126,5.0,4.0,1,5,1,1,2,1,1,Active,United Kingdom,0,7,3,2011,-1,0,0,1,0,0,4.185692307692308,136.035,0.5,6.5,0.0
12790,15.472380952380956,8.612819459829577,5.04,39.8,166,7.904761904761905,2,24,192,1,14,5,0.0,21.0,1,0,0,0,21,54.0,212.78.219.218,3.0,3.0,1,4,1,0,3,1,2,Active,Netherlands,1,22,1,2011,1,1,2,2,0,2,1.6835233160621765,324.9200000000001,192.0,21.0,0.0
15163,10.498965517241375,12.992951755478702,1.25,69.3,186,6.413793103448276,1,30,192,0,13,11,0.0,14.5,1,0,0,0,29,64.0,160.30.91.154,1.0,1.0,2,5,1,1,0,1,2,Active,United Kingdom,0,13,3,2011,0,0,0,1,0,0,16.02473684210526,152.23499999999996,0.10344827586206896,14.5,0.0
18204,9.79851485148515,10.11656435754134,-12.75,69.36,1198,5.930693069306931,-1,25,192,1,15,5,0.0,39.75,1,2,0,2,202,54.0,82.237.215.236,1.0,5.0,2,4,2,1,2,1,2,Active,United Kingdom,0,26,7,2010,-1,0,2,2,0,0,27.490277777777777,494.825,0.5819672131147541,39.75,0.0396039603960396
15124,12.279333333333335,4.967788336109032,7.800000000000001,20.4,233,15.533333333333331,1,48,192,2,9,6,0.0,7.0,1,0,0,0,15,29.0,239.88.132.105,2.0,5.0,1,2,1,1,0,2,1,Active,United Kingdom,0,19,10,2010,-1,0,3,0,0,0,7.674583333333334,92.09500000000001,0.13529411764705881,7.0,0.0
12473,15.91189944134078,75.15195724178267,-549.34,549.34,2363,13.201117318435754,-25,96,192,0,11,10,0.0,15.555555555555555,1,11,0,11,179,54.0,67.253.118.171,4.0,4.0,3,4,3,1,0,1,2,Suspended,Germany,0,23,5,2011,0,1,0,0,0,3,94.941,316.47,0.17791411042944785,15.555555555555555,0.5530726256983236
16969,15.485952380952384,7.376782317754183,6.959999999999999,47.7,816,19.428571428571427,1,216,192,2,12,6,0.0,14.0,1,0,0,0,42,66.0,30.111.144.254,2.0,0.0,1,6,2,1,1,2,2,Pending,United Kingdom,0,14,4,2011,1,0,3,1,0,0,16.260250000000003,216.80333333333337,0.2549019607843137,14.0,0.0
14597,16.05727272727273,24.496255454928846,0.21,84.1,577,10.49090909090909,1,58,192,0,13,11,0.0,22.5,1,0,0,0,55,66.0,199.39.86.41,1.0,4.0,2,6,2,2,0,1,2,Active,United Kingdom,0,9,6,2011,-1,0,0,1,0,0,73.59583333333335,441.57500000000005,0.06077348066298342,22.5,0.0
13917,15.113333333333332,7.703667575749039,2.28,30.6,228,12.666666666666666,2,24,192,4,9,10,0.0,8.0,1,0,0,0,18,49.1499509964064,31.177.141.233,2.0,4.0,1,0,1,1,1,1,1,Active,United Kingdom,0,26,6,2010,-1,0,0,0,0,0,5.334117647058824,136.02,0.352112676056338,8.0,0.0
13062,31.543636363636367,28.29439777508165,12.6,102.0,343,31.181818181818183,1,288,191,2,15,6,0.0,11.0,1,0,0,0,11,61.0,253.169.244.221,3.0,1.0,1,5,1,0,3,2,1,Pending,United Kingdom,1,4,3,2011,1,0,3,2,0,2,1.8071875000000002,346.98,191.0,11.0,0.0
16484,14.592307692307696,8.991359099799011,-24.9,25.5,194,7.461538461538462,-6,16,191,3,10,6,0.2692307692307692,8.333333333333334,1,1,0,1,26,73.0,156.127.236.64,1.0,2.0,1,6,1,0,3,1,2,Active,United Kingdom,1,6,9,2010,1,0,3,0,1,1,2.1680000000000006,126.4666666666667,9.666666666666666,8.333333333333334,0.1153846153846152
15184,6.456507936507936,6.381592520106398,0.42,25.5,223,3.5396825396825395,1,24,191,3,13,11,0.0,29.5,1,0,0,0,63,49.1499509964064,117.19.215.111,2.0,3.0,2,0,1,1,0,0,2,Active,United Kingdom,0,12,10,2010,-1,0,0,1,0,0,13.558666666666666,203.38,0.17901234567901234,29.5,0.0
18135,34.0955,46.77835649719802,1.45,171.84,349,17.45,1,96,190,3,14,6,0.0,2.2,1,0,0,0,20,64.0,114.200.25.166,5.0,5.0,2,5,2,1,0,2,1,Active,United Kingdom,0,5,5,2011,-1,0,3,2,0,3,22.730333333333338,136.382,0.17901234567901234,2.2,0.0
14453,5.451363636363637,3.5758679205587813,0.42,15.0,49,2.227272727272727,1,12,190,3,14,6,0.0,22.0,1,0,0,0,22,32.0,121.230.99.90,0.0,3.0,0,2,1,0,3,0,2,Active,United Kingdom,1,22,6,2011,1,0,3,2,0,2,0.6279057591623037,119.93,190.0,22.0,0.0
17900,1.3636363636363635,21.40594649751665,-34.8,34.8,1,0.0909090909090909,-24,24,190,3,14,6,0.0,1.0,1,5,0,5,11,49.1499509964064,3.130.5.189,2.0,5.0,1,0,0,0,3,0,0,Suspended,United Kingdom,1,17,5,2011,0,0,3,2,0,1,0.09036144578313253,3.75,6.346153846153846,1.0,1.818181818181818
13437,20.40754491017964,12.88683298635284,6.72,102.0,1283,7.682634730538922,1,40,190,3,14,6,0.0,20.428571428571427,1,0,0,0,167,49.1499509964064,254.20.204.38,0.0,5.0,3,0,3,1,0,1,2,Closed,United Kingdom,0,2,1,2011,-1,0,3,2,0,3,227.20400000000004,486.8657142857143,0.07954545454545454,20.428571428571427,0.0
12517,8.618496503496505,8.62973965444477,-19.8,90.0,1348,4.713286713286713,-12,16,190,3,15,6,0.0,38.66666666666666,1,2,0,2,286,49.1499509964064,208.101.128.102,0.0,4.0,3,0,3,1,0,0,2,Suspended,Germany,0,21,6,2010,0,1,3,2,0,3,84.99620689655174,410.81500000000005,0.1728395061728395,38.666666666666664,0.0419580419580414
16529,15.175,10.55288610629404,0.55,44.25,198,6.6,1,16,190,3,17,6,0.0,30.0,1,0,0,0,30,78.0,36.174.221.99,0.0,5.0,1,6,1,0,3,1,2,Active,United Kingdom,1,6,2,2011,0,0,3,2,0,2,2.3835078534031413,455.25,190.0,30.0,0.0
17531,19.563333333333333,10.496027593241896,-3.25,39.6,135,9.0,-1,25,190,3,19,6,0.0,7.5,1,1,0,1,15,37.0,113.37.54.149,2.0,5.0,0,3,1,1,3,1,1,Active,United Kingdom,1,28,5,2011,1,0,3,3,0,1,2.405327868852459,146.725,1.7285714285714286,7.5,0.1333333333333332
16239,17.757142857142856,17.990263239557432,-39.6,51.0,218,10.38095238095238,-8,24,190,4,9,6,0.0952380952380952,6.0,1,2,0,2,21,49.1499509964064,149.92.70.84,1.0,3.0,1,0,1,1,1,1,1,Active,United Kingdom,0,26,4,2011,0,0,3,0,1,0,6.429310344827586,124.3,0.42857142857142855,6.0,0.2857142857142856
14500,50.97857142857144,32.14837809728065,12.75,102.0,117,16.714285714285715,1,60,190,4,10,6,0.0,2.0,1,0,0,0,7,31.0,254.188.164.251,3.0,2.0,1,2,1,1,2,2,1,Active,United Kingdom,0,26,5,2011,-1,0,3,0,0,0,4.009550561797753,118.95,0.8627450980392157,2.0,0.0
16117,7.740333333333334,6.053130557011793,1.25,22.5,130,4.333333333333333,1,18,190,4,11,6,0.0,30.0,1,0,0,0,30,19.0,205.232.11.88,2.0,3.0,0,1,1,0,3,0,2,Active,United Kingdom,1,17,3,2011,0,0,3,0,0,2,1.215759162303665,232.21,190.0,30.0,0.0
13248,17.91076923076923,5.222703455550141,9.96,31.6,305,11.73076923076923,1,48,189,4,13,6,0.1923076923076923,12.5,1,0,0,0,26,26.0,252.211.87.31,2.0,1.0,1,2,1,1,3,1,2,Suspended,United Kingdom,1,10,4,2011,-1,0,3,1,1,1,3.695873015873016,232.84,1.9230769230769231,12.5,0.0
